code,name,credits,department
CPOL-2501,TALLER METODOLOGIA,3,Ciencia Politica
CPOL-2502,METODOS CUALITATIVOS,3,Ciencia Politica
CPOL-2602,SEMILLERO PROGRAMA DE INVESTIGACION CPOL,1,Ciencia Politica
CPOL-3003,MONOGRAFIA DE GRADO,6,Ciencia Politica
CPOL-3005,INVESTIGACION PROFESORAL,6,Ciencia Politica
CPOL-3202,SEM ESTUDIOS INTERNACIONALES,3,Ciencia Politica
CPOL-3402,SEMINARIO DE TEORIA Y FILOSOFIA POLITICA,3,Ciencia Politica
CPOL-3500,SEMINARIO DE INVESTIGACION,3,Ciencia Politica
CPOL-3600,OPCION GRADO MATERIAS MAESTRIA,0,Ciencia Politica
CPOL-3990,INSCRIPCION A GRADO,0,Ciencia Politica
CPOL-3991,PRACTICA PROFESIONAL 6 CREDITOS,6,Ciencia Politica
CPOL-3992,PRACTICA PROFESIONAL 3 CREDITOS,3,Ciencia Politica
CPOL-3993,PRACTICA DE GRADO,6,Ciencia Politica
CPOL-3995,PRACTICA DOCENTE,6,Ciencia Politica
CPOL-4000,INTERCAMBIO MAESTRIA CIENCIA,2,Ciencia Politica
CPOL-4001,GRADO EN PROFUNDIZACION,0,Ciencia Politica
CPOL-4066,DOBLE PROGRAMA MA,0,Ciencia Politica
CPOL-4103,TRABAJO DE GRADO,4,Ciencia Politica
CPOL-4522,SEMINARIO INVESTIGACION CIENCIA POLITICA,4,Ciencia Politica
CPOL-6972,EXAMEN CONOCIMIENTO AREA MAYOR RELACIONES INTERNACIONALES,4,Ciencia Politica
CPOL-6973,EXAMEN CONOCIMIENTO AREA MAYOR TEORIA POLITICA,4,Ciencia Politica
CPOL-6974,EXAMEN CONOCIMIENTO AREA MAYOR POLITICA COMPARADA,4,Ciencia Politica
CPOL-6975,EXAMEN CONOCIMIENTO AREA MAYOR POLITICA COLOMBIANA,4,Ciencia Politica
CPOL-6976,EXAMEN CONOCIMIENTO AREA MENOR RELACIONES INTERNACIONALES,4,Ciencia Politica
CPOL-6977,EXAMEN CONOCIMIENTO AREA MENOR TEORIA POLITICA,4,Ciencia Politica
CPOL-6978,EXAMEN CONOCIMIENTO AREA MENOR POLITICA COMPARADA,4,Ciencia Politica
CPOL-6979,EXAMEN CONOCIMIENTO AREA MENOR POLITICA COLOMBIANA,4,Ciencia Politica
CPOL-6980,TRABAJO GRUPO DE INVEST. DOCT.,1,Ciencia Politica
CPOL-6983,SUSTENTACION PROYECTO DE INVESTIGACION,4,Ciencia Politica
CPOL-6990,SUSTENTACION DE TESIS,15,Ciencia Politica
CPOL-6994,PASANTIA ESTUDIANTES DOCTORADO,1,Ciencia Politica
CISO-1200,PENSADORES:WEBER DURKHEIM MARX,3,Ciencias sociales
CISO-1500,COLOMBIA CONTEMPORANEA (Tipo E),3,Ciencias sociales
CISO-2000,HISTORIA Y SOCIOLOGIA DE LA CIENCIA,3,Ciencias sociales
CISO-2103,LENGUAJE SOCIEDAD Y PODER,3,Ciencias sociales
CISO-2109,ESTRUCTURALISMO Y POST-ESTRUCTURALISMO,3,Ciencias sociales
CISO-2200,PROBLEMAS DE LA INVESTIGACION SOCIAL,3,Ciencias sociales
CISO-4006,DISENO DE INVESTIGACION MAESTRIA,4,Ciencias sociales
CISO-4014,REPRESENTACION CONOCIMIENTO Y ETNOGRAFIA,4,Ciencias sociales
CISO-4019,SEMINARIO TRADICIONES TEORICAS EN ANTROPOLOGIA,4,Ciencias sociales
CISO-4029,ANALISIS POLITICO COLOMBIANO,4,Ciencias sociales
CISO-4031,GRANDES PROBLEMAS DE LA HISTOR,4,Ciencias sociales
CISO-4032,HISTORIA Y SOCIEDAD GLOBAL,4,Ciencias sociales
CISO-4033,HISTORIOGRAFIA,4,Ciencias sociales
CISO-4034,INTRO A POLITICA COMPARADA,4,Ciencias sociales
CISO-4035,NATURALEZA Y SOCIEDAD,4,Ciencias sociales
CISO-4038,GEOPOLITICAS DE LA INVESTIGACI,4,Ciencias sociales
CISO-4039,PROBLEMAS ANTROPOL. CONTEMP 2,4,Ciencias sociales
CISO-4040,TEORIAS DE LA SUBJETIVIDAD   ,4,Ciencias sociales
CISO-4041,PREGUNTAS SOCIOLOGICAS,4,Ciencias sociales
CISO-4042,TEORIA SOCIOLOGICA: CONTINUIDADES Y RUPTURAS DESDE LOS CLASICOS HASTA HOY,4,Ciencias sociales
CISO-4045,COLOQUIO DE MAESTRIA EN CONSTRUCCION DE PAZ,4,Ciencias sociales
CISO-4046,CONSTRUCCION PAZ Y TRANSICION: RETOS PARA SALIR DEL CONFLICTO Y ESTABLECER UNA PAZ DURADERA,4,Ciencias sociales
CISO-4047,CONSTRUCCION PAZ Y TRANSICION: CONVIVENCIA Y RECONSTRUCCION DEL TEJIDO SOCIAL EN LA TRANSICION Y POS,4,Ciencias sociales
CISO-4506,METODOLOGIA CUALITATIVA PARA LAS CIENCIAS SOCIALES,4,Ciencias sociales
CISO-4616,ANALISIS DE PROBLEMAS GLOBALES,4,Ciencias sociales
CISO-4620,PSICOLOGIA SOCIAL POSGRADO,4,Ciencias sociales
CISO-4656,ESTUDIOS DE PERFORMANCE: TEORIAS Y PRACTICAS,4,Ciencias sociales
CISO-4659,DEAD AID? FOREIGN AID IN THE 21ST CENTURY (Tipo I),4,Ciencias sociales
CISO-4660,LA CIUDAD DESIGUAL,4,Ciencias sociales
CISO-4662,CONTROVERSIAS CIENTIFICAS,4,Ciencias sociales
CISO-4663,FILOSOFIA Y RETORICA,4,Ciencias sociales
CISO-4665,NATURALEZA Y POLITICA PLATON,4,Ciencias sociales
CISO-4666,POLITICA Y AFECTOS,4,Ciencias sociales
CISO-4667,SEMINARIO FENOMENOLOGIA: UNA PRACTICA DE LO CONCRETO,4,Ciencias sociales
CISO-4668,TEORIA CRITICA CONTEMPORANEA: HABERMAS HONNETH FRASER FORST,4,Ciencias sociales
CISO-4669,CARTOGRAFIA Y CULTURA,4,Ciencias sociales
CISO-4670,SENTIMIENTOS MORALES Y CULTURA POLITICA,4,Ciencias sociales
CISO-4671,TRAUMA Y SOCIEDAD,4,Ciencias sociales
CISO-4672,COMPORTAMIENTO EVOLUCION Y NEUROCIENCIA,4,Ciencias sociales
CISO-4890,PASANTIAS ESTUDIANTES EXTERNOS,0,Ciencias sociales
CISO-4891,INTERCAMBIO MAESTRIA,2,Ciencias sociales
CISO-6980,ESCRITURA DE TESIS,0,Ciencias sociales
CONT-1210,TALLER DE AUTOCONOCIMIENTO (CONTADURIA INTERNACIONAL),1,Contaduria Internacional
CONT-1211,LIDERAZGO Y ETICA,3,Contaduria Internacional
CONT-1411,FUNDAMENTOS DE CONTABILIDAD (Tipo E),3,Contaduria Internacional
CONT-1412,CONTABILIDAD FINANCIERA,3,Contaduria Internacional
CONT-1413,CONTABILIDAD FINANCIERA,3,Contaduria Internacional
CONT-1441,FUNDAMENTOS DE ASEGURAMIENTO,3,Contaduria Internacional
CONT-1461,SISTEMAS DE INFORMACION EMPRESARIAL,3,Contaduria Internacional
CONT-2121,PRACTICA I,6,Contaduria Internacional
CONT-2212,ETICA PROFESIONAL,3,Contaduria Internacional
CONT-2322,ESTRATEGIA E INTERNACIONALIZACION,3,Contaduria Internacional
CONT-2413,CONTABILIDAD EN UN ENTORNO INTERNACIONAL,3,Contaduria Internacional
CONT-2421,CONTABILIDAD DE COSTOS (Tipo I),3,Contaduria Internacional
CONT-2462,ANALISIS DE SISTEMAS DE INFORMACION FINANCIERA,3,Contaduria Internacional
CONT-3112,CUMPLIMIENTO Y FUNCION TRIBUTARIA C1-T,3,Contaduria Internacional
CONT-3113,CONTROL INTERNO C2-A,3,Contaduria Internacional
CONT-3114,TRIBUTACION PERSONAL Y EMPRENDIMIENTO C2-T,3,Contaduria Internacional
CONT-3122,CONSULTORIO CONTABLE (Tipo E),3,Contaduria Internacional
CONT-3123,CONTABILIZACION DE LA GESTION ORGANIZACIONAL,3,Contaduria Internacional
CONT-3213,TALLER DE NEGOCACION Y EQUIPOS EFECTIVOS,1,Contaduria Internacional
CONT-3312,GESTION DE RIESGOS EMPRESARIALES,3,Contaduria Internacional
CONT-3422,CONTABILIDAD DE PROYECTOS,3,Contaduria Internacional
CONT-3431,PLANEACION TRIBUTARIA,3,Contaduria Internacional
CONT-3442,PROCESOS DE ASEGURAMIENTO,3,Contaduria Internacional
DECA-1001,HERRAMIENTAS VIDA UNIVERSITARIA,1,Decanatura Estudiantes
DECA-1101,PRACTICA SOCIAL (Tipo E),3,Decanatura Estudiantes
DECA-1102,PRACTICA SOCIAL 2 (Tipo E),3,Decanatura Estudiantes
DECA-1103,PRACTICA SOCIAL 3 (Tipo E),3,Decanatura Estudiantes
DEPO-1010,VOLEIBOL ARENA,1,Deportes
DEPO-1200,ABDOMEN DE IMPACTO,1,Deportes
DEPO-1204,BILLAR MASCULINO,1,Deportes
DEPO-1206,CUERPO TOTAL,1,Deportes
DEPO-1207,DANZA CONTEMPORANEA PRINCIPIAN,1,Deportes
DEPO-1208,STRETCHING (ESTIRAMIENTO),1,Deportes
DEPO-1212,KICKBOXING,1,Deportes
DEPO-1213,RUMBA MIX,1,Deportes
DEPO-1214,SOFTBOL MIXTO,1,Deportes
DEPO-1217,TAI-CHI,1,Deportes
DEPO-1218,TENIS DE CAMPO AVANZADOS,1,Deportes
DEPO-1219,TENIS DE MESA INTERMEDIOS,1,Deportes
DEPO-1220,YOGA - CENTRO DE PRACTICAS,1,Deportes
DEPO-1221,FRISBEE ULTIMATE PRINCIPIANTES,1,Deportes
DEPO-1222,ESCALADA EN MURO AVANZADOS,1,Deportes
DEPO-1224,DEFENSA PERSONAL,1,Deportes
DEPO-1225,KUNG FU,1,Deportes
DEPO-1226,KARATE PRINCIPIANTES,1,Deportes
DEPO-1227,PILATES,1,Deportes
DEPO-1228,SELECCION NATACION,1,Deportes
DEPO-1229,FUTBOL MASCULINO,1,Deportes
DEPO-1230,GOLF INTERMEDIOS,1,Deportes
DEPO-1231,BALONCESTO MIXTO,1,Deportes
DEPO-1232,CAPOEIRA,1,Deportes
DEPO-1233,VOLEIBOL MIXTO,1,Deportes
DEPO-1235,TAEKWONDO ITF,1,Deportes
DEPO-1236,SOFTBOL MASCULINO,1,Deportes
DEPO-1240,SQUASH PRINCIPIANTES,1,Deportes
DEPO-1242,ATLETISMO (LIGA-SALITRE),1,Deportes
DEPO-1243,DANZA DE LA INDIA,1,Deportes
DEPO-1245,TCHOUKBALL,1,Deportes
DEPO-1246,FLAG FOOTBALL MIXTO,1,Deportes
DEPO-1255,FUTSALA MASCULINO,1,Deportes
DEPO-1256,SALSA,1,Deportes
DEPO-1257,ENTRENAMIENTO MILITAR,1,Deportes
DEPO-1258,ENTRENAMIENTO TOTAL,1,Deportes
DEPO-1259,AFRO - FUSION,1,Deportes
DEPO-1260,POWER YOGA,1,Deportes
DEPO-1990,DANZA URBANA,1,Deportes
DEPO-2202,DANZA CONTEMPORANEA PRINCIPIANTES,1,Deportes
DEPO-2240,SQUASH INTERMEDIOS,1,Deportes
DEPO-2246,ESCALADA EN MURO INTERMEDIOS,1,Deportes
DEPO-3100,SELECCION BALONCESTO FEMENINA,1,Deportes
DEPO-3101,SELECCION FUTBOL FEMENINA,1,Deportes
DEPO-3102,SELECCION FUTSALA MASCULINO,1,Deportes
DEPO-3103,SELECCION RUGBY,1,Deportes
DEPO-3104,SELECCION SQUASH,1,Deportes
DEPO-3105,SELECCION VOLEIBOL MASCULINO,1,Deportes
DEPO-3106,SQUASH AVANZADOS,1,Deportes
DEPO-3107,SELECCION TENIS DE CAMPO,1,Deportes
DEPO-3108,SELECCION TENIS DE MESA,1,Deportes
DEPO-3109,SELECCION KARATE,1,Deportes
DEPO-3110,SELECCION FRISBEE ULTIMATE,1,Deportes
DEPO-3114,SELECCION RUGBY,1,Deportes
DEPO-3248,NATACION PRINCIPIANTES,1,Deportes
DEPO-3308,SELECCION AJEDREZ,1,Deportes
DEPO-3401,SELECCION TAEKWONDO WTF,1,Deportes
DEPO-3402,SELECCION VOLEIBOL ARENA MASCU,1,Deportes
DERE-1101,INTRODUCCION AL DERECHO,4,Derecho
DERE-1102,LOGICA Y RETORICA (Tipo E),3,Derecho
DERE-1103,SOCIOLOGIA JURIDICA (Tipo E),3,Derecho
DERE-1107,ETICA Y MEDIO AMBIENTE,3,Derecho
DERE-1201,DERECHO ROMANO,3,Derecho
DERE-1202,FUNDAMENTOS DE DERECHO DE LOS NEGOCIOS,3,Derecho
DERE-1300,CONSTITUCION Y DEMOCRACIA,3,Derecho
DERE-1301,TEORIA GENERAL DEL ESTADO,3,Derecho
DERE-1901,EXAMEN DE CICLO 1,0,Derecho
DERE-2101,HISTORIA DE LAS INSTITUCIONES,3,Derecho
DERE-2102,TEORIA JURIDICA (Tipo I),5,Derecho
DERE-2103,ETICA PROFESIONAL,3,Derecho
DERE-2201,OBLIGACIONES I,5,Derecho
DERE-2202,OBLIGACIONES II,5,Derecho
DERE-2203,PROCEDIMIENTOS,4,Derecho
DERE-2204,PRUEBAS,3,Derecho
DERE-2205,CONTRATOS,5,Derecho
DERE-2206,PROPIEDAD Y DERE REALES 3 SEM,3,Derecho
DERE-2207,ARGUMENTACION EN PROCESOS CIVILES,3,Derecho
DERE-2208,RELACIONES FAMILIARES,4,Derecho
DERE-2211,DERECHO COMERCIAL,3,Derecho
DERE-2301,DERECHO CONSTITUCIONAL,5,Derecho
DERE-2302,JUEZ E INTERPRETACION CONSTITUCIONAL,3,Derecho
DERE-2303,DERECHO PUBLICO ADMINISTRATIVO,3,Derecho
DERE-2304,LEGISLACION Y POLITICAS PUBLICAS,3,Derecho
DERE-2401,DERECHO PENAL,3,Derecho
DERE-2402,ARGUMENTACION EN EL PROCESO PENAL,3,Derecho
DERE-2403,PENAL ESPECIAL,3,Derecho
DERE-2501,RELACIONES LABORALES,3,Derecho
DERE-2502,PROTECCION LABORAL,3,Derecho
DERE-2601,DERECHO INTERNACIONAL (Tipo I),3,Derecho
DERE-2602,DERECHO COMPARADO,3,Derecho
DERE-3101,HERMENEUTICA JURIDICA,3,Derecho
DERE-3171,ANIMALES AL DERECHO,3,Derecho
DERE-3172,COMUNICACION Y PRACTICA JURIDICA,3,Derecho
DERE-3201,SOCIEDADES,3,Derecho
DERE-3202,TITULOS VALORES,3,Derecho
DERE-3203,CONTRATOS COMERCIALES Y FINANCIEROS,3,Derecho
DERE-3204,PROCESOS EJECUTIVOS DECLARATIVOS Y ARBITRAL,3,Derecho
DERE-3207,DERECHO DE LA COMPETENCIA,3,Derecho
DERE-3208,SEGUROS,3,Derecho
DERE-3209,DERECHO BURSATIL,3,Derecho
DERE-3211,PROPIEDAD INDUSTRIAL,3,Derecho
DERE-3247,CRISIS EMPRESARIAL E INSOLVENCIA,3,Derecho
DERE-3266,DERECHO AERONAUTICO,3,Derecho
DERE-3270,REGIMEN LEGAL Y CONTRACTUAL DEL PROJECT FINANCE EN COLOMBIA,3,Derecho
DERE-3273,FINANZAS PARA ABOGADOS,3,Derecho
DERE-3280,COMERCIO MARITIMO INTERNACIONAL,3,Derecho
DERE-3301,RESPONSABILIDAD DEL ESTADO,3,Derecho
DERE-3302,ACCIONES PUBLICAS,3,Derecho
DERE-3303,CONTRATOS ESTATALES,3,Derecho
DERE-3309,TRIBUTACION,3,Derecho
DERE-3324,DERECHO DEPORTIVO,3,Derecho
DERE-3381,GRANDES CONTROVERSIAS EN CONTRATACION ESTATAL,3,Derecho
DERE-3383,SEMILLERO JURISPRUDENCIA SOBRE JUSTICIA CONSTITUCIONAL DE TRANSICION,3,Derecho
DERE-3390,DERECHO AMBIENTAL,3,Derecho
DERE-3409,CRIMINOLOGIA,3,Derecho
DERE-3410,PRUEBAS PENALES,3,Derecho
DERE-3428,PUNIBILIDAD,3,Derecho
DERE-3450,DERECHO PENAL Y DERECHOS DE AUTOR,3,Derecho
DERE-3501,DERECHO LABORAL COLECTIVO,3,Derecho
DERE-3580,HERRAMIENTAS PARA EL LITIGIO,3,Derecho
DERE-3601,DERECHO INTERNACIONAL 2,3,Derecho
DERE-3605,PRESEMINARIO CONCURSO DERECHOS HUMANOS,3,Derecho
DERE-3606,SEMINARIO PHILIP C.JESSUP-MOOT COURT,3,Derecho
DERE-3614,PRESEMINARIO ELSA WTO MOOT COURT,3,Derecho
DERE-3625,DERECHO DEL ESPACIO ULTRATERRESTRE,3,Derecho
DERE-3651,LITIGIO ANTE CORTES Y TRIBUNALES INTERNACIONALES,3,Derecho
DERE-3652,SOLUCION DE DISPUTAS ECONOMICAS,3,Derecho
DERE-3803,PRACTICA CENTRO DE TRAYECTORIA PROFESIONAL (CTP) 1,3,Derecho
DERE-3804,PRACTICA CENTRO DE TRAYECTORIA PROFESIONAL (CTP) 2,6,Derecho
DERE-3805,PRACTICA CTP 3,6,Derecho
DERE-3834,CJ-II CONCILIACION SECUNDARIA,0,Derecho
DERE-3835,CJ-PRISIONES Y CARCELES,0,Derecho
DERE-3838,JUDICATURA,3,Derecho
DERE-3903,INVESTIGACION DIRIGIDA,3,Derecho
DERE-3904,SEMINARIO DE INVESTIGACION DIRIGIDA (Tipo E),3,Derecho
DERE-3905,EXAMEN DE FACULTAD,0,Derecho
DERE-3909,INVESTIGACION DIRIGIDA,0,Derecho
DERE-3990,INSCRIPCION A GRADO,0,Derecho
INTL-2201,INTERCAMBIO ACADEMICO DE PREGRADO,0,Direccion Internacionalizacion
INTL-2203,DOBLE TITULACION,0,Direccion Internacionalizacion
INTL-2204,PROYECTO DE GRADO EN INTERCAMBIO,0,Direccion Internacionalizacion
INTL-2205,ACOMPANAMIENTO A PASANTES DE INVESTIGACION EN UNIANDES A NIVEL DE PREGRADO,0,Direccion Internacionalizacion
INTL-2207,PASANTIA DE INVESTIGACION DE PREGRADO EN EL EXTERIOR,0,Direccion Internacionalizacion
INTL-4997,ACOMPANAMIENTO A PASANTES DE INVESTIGACION EN UNIANDES A NIVEL MAESTRIA,0,Direccion Internacionalizacion
DISE-1000,CAPACITACION PARA EL USO DE LOS TALLERES Y LABORATORIOS DE ARQUITECTURA Y DISENO,0,Diseno
DISE-1106,ESTUDIO 1,4,Diseno
DISE-1107,ESTUDIO 2,4,Diseno
DISE-1204,HISTORIA DEL DISENO,3,Diseno
DISE-1301,DIBUJO A MANO ALZADA,3,Diseno
DISE-1312,TALLER DIGITAL,3,Diseno
DISE-1314,EXPRESION LIBRE,3,Diseno
DISE-1316,DIBUJO DE FIGURA HUMANA,3,Diseno
DISE-1403,INGENIERIA DE PAPEL,3,Diseno
DISE-1405,M-T: EXPRESION TRIDIMENSIONAL,3,Diseno
DISE-1415,MEDIOS MIXTOS,3,Diseno
DISE-1416,FUNDAMENTOS GRAFICOS,3,Diseno
DISE-1501,BOCETACION DE IDEAS,3,Diseno
DISE-2100,ESTUDIO 3,4,Diseno
DISE-2101,ESTUDIO 4,4,Diseno
DISE-2112,ESTUDIO 5: PRODUCCION CREATIVA,4,Diseno
DISE-2122,ESTUDIO 5: DIRECCION CREATIVA,4,Diseno
DISE-2132,ESTUDIO 5: DESARROLLO,4,Diseno
DISE-2200,CULTURAS VISUALES,3,Diseno
DISE-2306,PRODUCTO I,3,Diseno
DISE-2307,PRODUCTO 2,3,Diseno
DISE-2308,PRODUCTO 3,3,Diseno
DISE-2309,PRODUCTO 4,3,Diseno
DISE-2356,COMUNICACION 1,3,Diseno
DISE-2357,COMUNICACION 2,3,Diseno
DISE-2358,COMUNICACION 3,3,Diseno
DISE-2359,COMUNICACION 4,3,Diseno
DISE-2501,MEDIO: PLASTICOS,3,Diseno
DISE-2502,MEDIO: CERAMICA,3,Diseno
DISE-2503,MEDIO: MADERA,3,Diseno
DISE-2506,DISENO EN MEDIOS INTERACTIVOS,3,Diseno
DISE-2509,MEDIO: GRAFICA,3,Diseno
DISE-2512,MEDIO: VIDEO,3,Diseno
DISE-2517,TIPOGRAFIA,3,Diseno
DISE-2521,FOTOGRAFIA 1,3,Diseno
DISE-2524,MODELADO Y SIMULACION DIGITAL,3,Diseno
DISE-2531,ILUSTRACION,3,Diseno
DISE-2532,LA MADERA COMO OFICIO,3,Diseno
DISE-2601,MOBILIARIO,3,Diseno
DISE-2603,JOYERIA,3,Diseno
DISE-2607,TIPOGRAFIA EXPERIMENTAL,3,Diseno
DISE-2610,EMPAQUES,3,Diseno
DISE-2616,FOTOGRAFIA 2: PERSONAS,3,Diseno
DISE-2618,DISENO EDITORIAL,3,Diseno
DISE-2619,DATOS: DISENO Y COMUNICACION,3,Diseno
DISE-2624,FOTOGRAFIA 2: PRODUCTOS,3,Diseno
DISE-2628,FOTOGRAFIA MICROSCOPICA,3,Diseno
DISE-2635,ORNAMENTO CORPORAL,3,Diseno
DISE-2637,COMUNICACION PUBLICITARIA,3,Diseno
DISE-2638,ILUSTRACION PARA LA CIUDAD,3,Diseno
DISE-3125,ESTUDIO 6: PRODUCTO INDUSTRIAL,3,Diseno
DISE-3129,ESTUDIO 7: TALLER INNOVACION,3,Diseno
DISE-3144,ESTUDIO 6: DISENO PARA EXPOSICIONES,3,Diseno
DISE-3146,ESTUDIO 6: INTERACCION,3,Diseno
DISE-3148,ESTUDIO 7: DISENO DE SERVICIOS,3,Diseno
DISE-3150,ESTUDIO 7: BIODESIGN CHALLENGE,3,Diseno
DISE-3153,ESTUDIO 7: DIRIGIR LO PERFORMATICO,3,Diseno
DISE-3157,ESTUDIO 6: MODA Y ARTESANIA,3,Diseno
DISE-3199,ESTUDIO 8: PROYECTO DE GRADO,3,Diseno
DISE-3202,CREATIVIDAD,3,Diseno
DISE-3205,HISTORIA DEL DISENO 2,3,Diseno
DISE-3206,ESTETICA LATINOAMERICANA,3,Diseno
DISE-3207, ALIMENTOS Y OPORTUNIDADES EMPRENDEDORAS,3,Diseno
DISE-3220,DISENO Y PROPIEDAD INTELECTUAL,3,Diseno
DISE-3227,PORTAFOLIO,3,Diseno
DISE-3236,MAPAS - METODOLOGIA PARA PROCESOS CREATIVOS,3,Diseno
DISE-3247,DISENO GENERO Y SEXO (Tipo E),3,Diseno
DISE-3252,CONVERSACIONES: ENCUENTROS EN COLLAGE,3,Diseno
DISE-3336,COOL HUNTING,3,Diseno
DISE-3349,VIDEOJUEGOS: TECNOLOGIA DISENO Y CULTURA,3,Diseno
DISE-3350,COLOR,3,Diseno
DISE-3351,GUION LAB,3,Diseno
DISE-3353,ATLAS: COMPILAR Y COMUNICAR,3,Diseno
DISE-3356,FABRICA DE PERSONAJES,3,Diseno
DISE-3357,ANIMACION EXPERIMENTAL,3,Diseno
DISE-3358,CIENCIA SEXY: COMUNICACION EFECTIVA,3,Diseno
DISE-3423,CO-CREACION,3,Diseno
DISE-3425,DISENO DE JUGUETES,3,Diseno
DISE-3430,EXPRESION PARAMETRICA,3,Diseno
DISE-3431,DISENO INSPIRADO EN EMOCIONES,3,Diseno
DISE-3432,DISRUPTIVE SUSTAINABLE DESIGN (Tipo I),3,Diseno
DISE-3433,MODA SOSTENIBLE,3,Diseno
DISE-3434,CRIATURAS ROBOTICAS Y OBJETOS ANIMADOS,3,Diseno
DISE-3435,DISENO DE NEGOCIO,3,Diseno
DISE-3436,FABRICACION PARA POLIMEROS,3,Diseno
DISE-3437,DISENO MATERIALES Y PROCESOS,3,Diseno
DISE-3438,FABRICACION DE PEQUENAS SERIES,3,Diseno
DISE-3503,CONSTRUCCION SOBRE EL CUERPO,3,Diseno
DISE-3505,PATRONAJE Y CONFECCION: ESTRUCTURAS BASICAS,3,Diseno
DISE-3507,TEJIDO DE PUNTO,3,Diseno
DISE-3509,SUPERFICIES DIGITALES,3,Diseno
DISE-3511,SUPERFICIES TEXTILES,3,Diseno
DISE-3602,DISENO DE ACCESORIOS Y PRENDAS DE VESTIR,3,Diseno
DISE-3603,DISENO DE SUPERFICIES,3,Diseno
DISE-3604,LABORATORIO DE PATRONES,3,Diseno
DISE-3703,BRANDING,3,Diseno
DISE-3704,HONGOS MAGICOS Y PERVERSOS,3,Diseno
DISE-3706,PAISAJES INTERIORES,3,Diseno
DISE-3707,COSTURAS: PENSAMIENTO TEXTIL Y ESCRITURAS QUE RESISTEN,3,Diseno
DISE-3990,INSCRIPCION A GRADO,0,Diseno
DISE-3991,PRACTICA EMPRESARIAL,6,Diseno
DISE-3992,PRACTICA EMPRESARIAL,3,Diseno
ECON-1001,INTRODUCCION A LA ECONOMIA COLOMBIANA,3,Economia
ECON-1006,PENSANDO PROBLEMAS,3,Economia
ECON-1299,TALLER DE EXCEL PARA TODOS,1,Economia
ECON-1300,TALLER DE EXCEL,1,Economia
ECON-1301,TALLER DE STATA,1,Economia
ECON-1302,TALLER DE R ESTADISTICA Y PROGRAMACION,1,Economia
ECON-1303,TALLER DE MATLAB,1,Economia
ECON-1304,TALLER DE ARCGIS,1,Economia
ECON-1501,HISTORIA ECONOMICA GENERAL,3,Economia
ECON-1502,HISTORIA DEL PENSAMIENTO ECONOMICO (Tipo E),3,Economia
ECON-1701,CONTABILIDAD Y FINANZAS CORPORATIVAS,3,Economia
ECON-2101,MICROECONOMIA 2,4,Economia
ECON-2102,MICROECONOMIA 3,4,Economia
ECON-2104,EVALUACION SOCIAL DE PROYECTOS,3,Economia
ECON-2105,TEORIA DE JUEGOS,3,Economia
ECON-2106,TEORIA DEL CONSUMIDOR Y FIRMA,3,Economia
ECON-2107,INTRODUCCION A LA MICROECONOMIA,3,Economia
ECON-2201,MACROECONOMIA 2,4,Economia
ECON-2202,MACROECONOMIA 3,4,Economia
ECON-2203,INTRODUCCION A LA MACROECONOMIA,4,Economia
ECON-2205,HACIENDO ECONOMIA 1,3,Economia
ECON-2301,ECONOMETRIA 1,4,Economia
ECON-2501,ECONOMIA MARXISTA,3,Economia
ECON-3301,ECONOMETRIA 2,4,Economia
ECON-3401,COMERCIO INTERNACIONAL,3,Economia
ECON-3402,TEORIA POLITICA MONETARIA,3,Economia
ECON-3403,TEORIA POLITICA FISCAL,3,Economia
ECON-3501,HISTORIA ECONOMICA DE COLOMBIA (Tipo E),3,Economia
ECON-3502,HISTORIA DEL ANALISIS ECONOMICO,3,Economia
ECON-3602,MEMORIA DE GRADO,4,Economia
ECON-3609,SEMINARIO COYUNTURA ECONOMICA,3,Economia
ECON-3613,ECONOMIA POLITICA DE LA POLITICA ECONOMICA,3,Economia
ECON-3620,ECONOMIA SOCIAL,3,Economia
ECON-3635,TEORIA DE FINANZAS PARA ECONOMISTAS,3,Economia
ECON-3665,SEMINARIO REGULACION FINANCIERA,3,Economia
ECON-3704,DERIVADOS FINANCIEROS,3,Economia
ECON-3714,ECONOMIA BANCARIA,3,Economia
ECON-3730,SEMINARIO TEMAS MONETARIOS-BANCARIOS,3,Economia
ECON-3733,LA ECONOMIA MUNDIAL EN LOS SIGLOS XX Y XXI,3,Economia
ECON-3737,ECONOMIA LABORAL Y HECHOS MACROECONOMICOS,3,Economia
ECON-3739,SEMINARIO SINDICALISMO Y MOVIMIENTOS SOCIALES,3,Economia
ECON-3740,SEMINARIO ECONOMIA DE LOS SECTORES Y DESARROLLO PRODUCTIVO,3,Economia
ECON-3744,SEMINARIO ECONOMIA POLITICA SOCIAL EQUIDAD Y POBREZA,3,Economia
ECON-3747,ECONOMIA DEL COMPORTAMIENTO Y EXPERIMENTAL,3,Economia
ECON-3750,MACROECONOMIA Y FINANZAS INTERNACIONALES,3,Economia
ECON-3764,CRIMINALIDAD ECONOMICA Y FINANCIERA,3,Economia
ECON-3765,CRISIS Y POLITICA ECONOMICA EN COLOMBIA (Tipo E),3,Economia
ECON-3766,SEMCORRUPTION IN DEV COUNTRIES (Tipo I),3,Economia
ECON-3767,DROGAS Y POLITICA,3,Economia
ECON-3991,PRACTICA PROFESIONAL 6 CREDITOS,6,Economia
